 mAir, RPM, O2Sf, Target
145,858,2776,2803.76
149,858,2829,2857.29
149,858,2829,2857.29
149,858,2776,2803.76
149,854,2776,2803.76
149,854,2966,2995.66
149,854,2966,2995.66
149,854,2966,2995.66
148,854,2849,2877.49
148,854,2849,2877.49
146,854,2839,2867.39
146,854,2839,2867.39
148,853,2849,2877.49
148,853,2849,2877.49
147,853,2717,2744.17
147,855,2717,2744.17
149,855,2673,2699.73
149,855,2673,2699.73
149,855,2947,2976.47
147,855,2947,2976.47
147,858,2947,2976.47
145,858,2815,2843.15
145,858,2815,2843.15
148,858,2849,2877.49
148,866,2849,2877.49
148,860,2790,2817.9
148,860,2790,2817.9
149,860,2922,2951.22
149,860,2922,2951.22
149,860,2873,2901.73
150,856,2873,2901.73
150,856,2795,2822.95
149,861,2795,2822.95
149,858,2800,2828
145,858,2800,2828
145,858,2756,2783.56
143,858,2756,2783.56
143,858,2756,2783.56
146,853,2717,2744.17
146,853,2717,2744.17
148,854,2800,2828
148,854,2800,2828
146,854,2805,2833.05
146,855,2805,2833.05
146,858,2781,2808.81
146,858,2781,2808.81
148,858,2839,2867.39
148,856,2839,2867.39
148,856,2913,2942.13
147,856,2913,2942.13
147,856,2913,2942.13
146,856,2697,2723.97
146,849,2697,2723.97
148,842,2834,2862.34
148,842,2834,2862.34
148,842,2898,2926.98
148,844,2898,2926.98
148,844,2834,2862.34
147,854,2834,2862.34
143,858,2937,2966.37
143,858,2937,2966.37
143,858,2849,2877.49
149,854,2849,2877.49
149,854,2849,2877.49
147,852,2849,2877.49
143,852,2781,2808.81
143,855,2781,2808.81
143,853,2781,2808.81
144,853,2781,2808.81
144,853,2829,2857.29
143,860,2829,2857.29
143,860,2829,2857.29
142,858,2927,2956.27
142,858,2927,2956.27
141,858,2829,2857.29
141,864,2829,2857.29
139,864,2741,2768.41
139,864,2741,2768.41
143,864,2825,2853.25
143,856,2825,2853.25
143,856,2869,2897.69
142,848,2869,2897.69
142,848,2869,2897.69
139,848,2839,2867.39
139,851,2839,2867.39
141,849,2883,2911.83
141,849,2883,2911.83
143,850,2878,2906.78
143,850,2878,2906.78
145,850,2829,2857.29
145,850,2829,2857.29
145,850,2849,2877.49
144,850,2849,2877.49
144,850,2849,2877.49
143,850,2825,2853.25
143,850,2825,2853.25
145,847,2922,2951.22
145,847,2922,2951.22
146,847,2873,2901.73
146,847,2873,2901.73
146,845,2834,2862.34
143,847,2834,2862.34
143,846,2834,2862.34
143,846,2893,2921.93
143,846,2893,2921.93
144,850,2829,2857.29
144,850,2829,2857.29
142,850,2942,2971.42
142,847,2942,2971.42
142,847,2781,2808.81
146,849,2781,2808.81
146,849,2781,2808.81
147,849,2761,2788.61
147,847,2761,2788.61
142,848,2849,2877.49
142,848,2849,2877.49
142,845,2785,2812.85
142,845,2785,2812.85
145,849,2864,2892.64
145,849,2864,2892.64
143,849,2869,2897.69
143,851,2869,2897.69
145,851,2785,2812.85
145,851,2785,2812.85
145,848,2829,2857.29
143,849,2829,2857.29
143,849,2829,2857.29
142,855,2869,2897.69
142,855,2869,2897.69
142,855,2888,2916.88
142,847,2888,2916.88
142,847,2903,2932.03
142,847,2903,2932.03
142,847,2873,2901.73
144,845,2873,2901.73
144,845,2873,2901.73
143,847,2873,2901.73
143,847,2873,2901.73
141,844,2878,2906.78
141,844,2878,2906.78
145,844,2883,2911.83
145,841,2883,2911.83
145,841,2800,2828
145,841,2800,2828
145,841,2820,2848.2
141,841,2820,2848.2
141,846,2820,2848.2
143,844,2829,2857.29
143,844,2829,2857.29
142,847,2776,2803.76
142,847,2776,2803.76
143,847,2864,2892.64
143,846,2864,2892.64
144,846,2956,2985.56
144,851,2956,2985.56
141,851,2829,2857.29
141,851,2829,2857.29
141,853,2800,2828
141,842,2800,2828
141,842,2800,2828
142,833,2810,2838.1
142,833,2810,2838.1
142,837,2859,2887.59
142,837,2859,2887.59
144,833,2903,2932.03
144,833,2903,2932.03
145,833,2815,2843.15
145,832,2815,2843.15
145,832,2859,2887.59
145,832,2859,2887.59
145,835,2859,2887.59
144,835,2873,2901.73
144,837,2873,2901.73
145,837,2883,2911.83
145,837,2883,2911.83
145,837,2893,2921.93
145,835,2893,2921.93
145,835,2966,2995.66
144,834,2966,2995.66
144,834,2966,2995.66
144,839,2820,2848.2
144,839,2820,2848.2
145,839,2859,2887.59
145,839,2859,2887.59
143,843,2820,2848.2
143,843,2820,2848.2
141,843,2854,2882.54
141,843,2854,2882.54
141,843,2825,2853.25
142,843,2825,2853.25
142,843,2825,2853.25
143,842,2805,2833.05
143,842,2805,2833.05
142,842,2922,2951.22
142,837,2922,2951.22
144,838,2869,2897.69
144,838,2869,2897.69
146,838,2859,2887.59
146,840,2859,2887.59
146,840,2781,2808.81
146,840,2781,2808.81
146,840,2961,2990.61
144,844,2961,2990.61
144,844,2961,2990.61
142,845,2771,2798.71
142,845,2771,2798.71
142,845,2785,2812.85
142,849,2785,2812.85
142,852,2810,2838.1
142,852,2810,2838.1
144,852,2839,2867.39
144,848,2839,2867.39
144,845,2683,2709.83
144,845,2683,2709.83
144,845,2927,2956.27
145,843,2927,2956.27
145,843,2927,2956.27
143,842,2873,2901.73
143,842,2873,2901.73
145,847,2829,2857.29
145,847,2829,2857.29
143,847,2859,2887.59
143,846,2859,2887.59
143,846,2932,2961.32
141,850,2932,2961.32
141,850,2932,2961.32
142,851,2888,2916.88
142,851,2888,2916.88
143,851,2834,2862.34
143,851,2834,2862.34
142,851,2795,2822.95
142,848,2795,2822.95
142,848,2785,2812.85
142,853,2785,2812.85
142,853,2844,2872.44
145,851,2844,2872.44
145,851,2844,2872.44
144,851,2756,2783.56
144,851,2756,2783.56
140,853,2937,2966.37
140,853,2937,2966.37
140,853,2756,2783.56
140,856,2756,2783.56
141,856,2873,2901.73
141,852,2873,2901.73
141,852,2917,2946.17
142,844,2917,2946.17
142,844,2917,2946.17
144,844,2952,2981.52
144,844,2952,2981.52
146,844,2810,2838.1
146,844,2810,2838.1
145,844,2854,2882.54
145,841,2854,2882.54
142,844,2942,2971.42
142,844,2942,2971.42
142,844,2839,2867.39
142,847,2839,2867.39
142,851,2971,3000.71
141,851,2971,3000.71
141,851,2971,3000.71
138,848,2913,2942.13
138,848,2913,2942.13
142,848,2795,2822.95
142,846,2795,2822.95
144,848,2869,2897.69
144,848,2869,2897.69
141,858,2971,3000.71
141,858,2971,3000.71
141,858,2873,2901.73
139,858,2873,2901.73
141,858,2878,2906.78
141,855,2878,2906.78
141,853,2952,2981.52
141,853,2952,2981.52
141,853,2952,2981.52
141,853,2917,2946.17
141,853,2917,2946.17
141,853,2771,2798.71
141,855,2771,2798.71
140,855,2825,2853.25
140,853,2825,2853.25
141,853,2873,2901.73
141,851,2873,2901.73
141,851,2800,2828
143,851,2800,2828
143,850,2800,2828
153,844,2854,2882.54
139,846,2839,2867.39
139,846,2839,2867.39
139,846,2829,2857.29
142,842,2829,2857.29
142,842,2829,2857.29
145,842,2834,2862.34
145,842,2834,2862.34
134,844,2839,2867.39
134,844,2839,2867.39
137,844,2820,2848.2
137,844,2820,2848.2
137,851,2878,2906.78
142,849,2878,2906.78
142,849,2878,2906.78
142,853,2717,2744.17
142,853,2717,2744.17
144,851,2707,2734.07
144,851,2707,2734.07
143,851,2834,2862.34
143,851,2834,2862.34
143,851,2844,2872.44
143,848,2844,2872.44
143,848,2737,2764.37
144,847,2737,2764.37
144,847,2727,2754.27
144,841,2727,2754.27
144,841,2839,2867.39
141,845,2839,2867.39
141,845,2839,2867.39
140,849,2810,2838.1
140,849,2810,2838.1
138,851,2781,2808.81
138,851,2781,2808.81
134,851,2795,2822.95
134,850,2795,2822.95
132,850,2859,2887.59
132,851,2859,2887.59
132,846,2820,2848.2
135,846,2820,2848.2
135,846,2820,2848.2
139,848,2761,2788.61
139,848,2761,2788.61
139,844,2727,2754.27
139,844,2727,2754.27
136,844,2834,2862.34
136,838,2834,2862.34
136,838,2854,2882.54
137,834,2854,2882.54
137,834,2854,2882.54
140,836,2839,2867.39
140,836,2839,2867.39
136,839,2873,2901.73
136,839,2873,2901.73
137,840,2854,2882.54
137,840,2854,2882.54
135,831,2903,2932.03
135,831,2903,2932.03
135,831,2864,2892.64
140,835,2864,2892.64
140,835,2864,2892.64
141,830,2883,2911.83
141,830,2883,2911.83
142,830,2927,2956.27
142,829,2927,2956.27
142,827,2873,2901.73
139,827,2873,2901.73
139,827,2873,2901.73
136,831,2776,2803.76
136,831,2776,2803.76
135,824,2800,2828
135,824,2800,2828
136,824,2839,2867.39
136,827,2839,2867.39
136,827,2825,2853.25
139,825,2825,2853.25
139,825,2825,2853.25
134,828,2785,2812.85
134,828,2785,2812.85
142,828,2834,2862.34
142,826,2834,2862.34
142,826,2825,2853.25
143,826,2825,2853.25
143,824,2825,2853.25
145,823,2751,2778.51
145,823,2751,2778.51
145,823,2820,2848.2
145,824,2820,2848.2
140,823,2869,2897.69
140,823,2869,2897.69
140,823,2825,2853.25
138,824,2825,2853.25
138,824,2825,2853.25
138,825,2829,2857.29
138,825,2829,2857.29
135,830,2873,2901.73
135,830,2873,2901.73
139,830,2776,2803.76
139,830,2776,2803.76
139,830,2800,2828
143,837,2800,2828
143,837,2800,2828
141,834,2800,2828
141,834,2800,2828
141,834,2854,2882.54
141,834,2854,2882.54
140,834,2751,2778.51
140,830,2751,2778.51
140,830,2761,2788.61
144,833,2761,2788.61
144,833,2761,2788.61
145,836,2815,2843.15
145,836,2815,2843.15
136,836,2873,2901.73
136,841,2873,2901.73
137,841,2751,2778.51
137,841,2751,2778.51
137,842,2707,2734.07
132,843,2707,2734.07
132,843,2707,2734.07
132,843,2815,2843.15
132,843,2815,2843.15
136,847,2820,2848.2
136,847,2820,2848.2
133,847,2829,2857.29
133,849,2829,2857.29
134,839,2697,2723.97
134,839,2697,2723.97
141,839,2771,2798.71
141,828,2771,2798.71
141,828,2732,2759.32
144,828,2732,2759.32
144,826,2732,2759.32
135,824,2785,2812.85
135,824,2785,2812.85
139,819,2756,2783.56
139,819,2756,2783.56
139,819,2859,2887.59
142,817,2859,2887.59
142,817,2859,2887.59
139,816,2839,2867.39
139,816,2839,2867.39
146,816,2790,2817.9
146,818,2790,2817.9
146,818,2873,2901.73
142,818,2873,2901.73
142,825,2873,2901.73
144,824,2707,2734.07
144,824,2707,2734.07
145,831,2800,2828
145,831,2800,2828
147,832,2834,2862.34
147,832,2834,2862.34
146,832,2878,2906.78
146,838,2878,2906.78
143,838,2800,2828
143,838,2800,2828
143,839,2883,2911.83
142,847,2883,2911.83
142,847,2883,2911.83
140,848,2815,2843.15
140,848,2815,2843.15
142,850,2795,2822.95
142,850,2795,2822.95
139,850,2829,2857.29
139,850,2829,2857.29
137,850,2751,2778.51
137,850,2751,2778.51
137,850,2805,2833.05
139,848,2805,2833.05
139,848,2878,2906.78
136,844,2878,2906.78
136,844,2771,2798.71
142,843,2771,2798.71
142,843,2771,2798.71
140,846,2825,2853.25
140,846,2825,2853.25
137,844,2737,2764.37
137,844,2737,2764.37
133,844,2883,2911.83
133,846,2883,2911.83
131,846,2810,2838.1
131,846,2810,2838.1
131,846,2820,2848.2
133,851,2820,2848.2
133,851,2820,2848.2
133,847,2771,2798.71
133,847,2771,2798.71
133,843,2815,2843.15
133,843,2815,2843.15
137,842,2829,2857.29
137,842,2829,2857.29
141,842,2859,2887.59
141,843,2859,2887.59
141,842,2800,2828
134,842,2800,2828
134,842,2800,2828
132,840,2785,2812.85
132,840,2785,2812.85
136,829,2893,2921.93
136,829,2893,2921.93
136,829,2942,2971.42
138,830,2942,2971.42
138,830,2756,2783.56
138,822,2756,2783.56
138,822,2756,2783.56
136,818,2825,2853.25
136,818,2825,2853.25
138,818,2913,2942.13
138,814,2913,2942.13
138,814,2790,2817.9
141,817,2790,2817.9
141,817,2790,2817.9
139,817,2810,2838.1
139,818,2810,2838.1
142,818,2795,2822.95
142,812,2795,2822.95
142,812,2717,2744.17
144,811,2717,2744.17
144,811,2717,2744.17
147,813,2917,2946.17
147,813,2917,2946.17
147,813,2829,2857.29
147,818,2829,2857.29
147,818,2766,2793.66
147,817,2766,2793.66
147,817,2766,2793.66
145,817,2825,2853.25
145,814,2825,2853.25
144,814,2732,2759.32
144,821,2732,2759.32
140,821,2678,2704.78
140,817,2678,2704.78
141,817,2663,2689.63
141,825,2663,2689.63
141,829,2766,2793.66
145,829,2766,2793.66
145,829,2766,2793.66
137,835,2746,2773.46
137,835,2746,2773.46
136,839,2790,2817.9
136,839,2790,2817.9
142,839,2707,2734.07
142,836,2707,2734.07
142,836,2653,2679.53
143,834,2653,2679.53
143,834,2653,2679.53
141,842,2766,2793.66
141,842,2766,2793.66
141,842,2825,2853.25
141,844,2825,2853.25
139,844,2756,2783.56
139,844,2756,2783.56
138,844,2785,2812.85
138,841,2785,2812.85
138,841,2844,2872.44
139,841,2844,2872.44
139,844,2844,2872.44
140,846,2810,2838.1
140,846,2810,2838.1
142,850,2805,2833.05
142,850,2805,2833.05
142,850,2800,2828
142,851,2800,2828
141,851,2829,2857.29
141,854,2829,2857.29
141,854,2820,2848.2
140,852,2820,2848.2
140,852,2820,2848.2
137,850,2810,2838.1
137,850,2810,2838.1
139,845,2844,2872.44
139,845,2844,2872.44
144,845,2756,2783.56
144,847,2756,2783.56
142,847,2766,2793.66
142,847,2766,2793.66
140,847,2761,2788.61
140,844,2761,2788.61
141,844,2878,2906.78
141,840,2878,2906.78
141,840,2776,2803.76
141,841,2776,2803.76
141,841,2776,2803.76
137,844,2805,2833.05
137,844,2805,2833.05
139,847,2781,2808.81
139,847,2781,2808.81
142,847,2756,2783.56
142,843,2756,2783.56
134,843,2815,2843.15
134,845,2815,2843.15
134,844,2688,2714.88
134,844,2688,2714.88
134,844,2781,2808.81
139,838,2781,2808.81
139,835,2781,2808.81
136,835,2785,2812.85
136,835,2785,2812.85
134,839,2908,2937.08
134,839,2908,2937.08
135,839,2883,2911.83
135,841,2883,2911.83
135,836,2932,2961.32
137,836,2932,2961.32
137,836,2859,2887.59
135,832,2859,2887.59
135,832,2859,2887.59
136,829,2727,2754.27
136,829,2727,2754.27
141,829,2815,2843.15
141,826,2815,2843.15
141,826,2864,2892.64
137,827,2864,2892.64
137,824,2893,2921.93
139,824,2893,2921.93
139,824,2927,2956.27
142,830,2927,2956.27
142,832,2927,2956.27
142,832,2893,2921.93
142,832,2893,2921.93
136,835,2815,2843.15
136,835,2815,2843.15
137,835,2873,2901.73
137,833,2873,2901.73
143,833,2849,2877.49
143,837,2849,2877.49
139,837,2908,2937.08
139,838,2908,2937.08
139,838,2908,2937.08
133,838,2908,2937.08
133,838,2908,2937.08
136,836,2888,2916.88
136,836,2888,2916.88
134,836,2795,2822.95
134,839,2795,2822.95
133,839,2761,2788.61
133,841,2761,2788.61
133,841,2839,2867.39
132,838,2839,2867.39
132,838,2839,2867.39
137,836,2873,2901.73
137,836,2873,2901.73
138,836,2844,2872.44
138,833,2844,2872.44
139,830,2790,2817.9
139,830,2790,2817.9
139,830,2834,2862.34
139,828,2834,2862.34
139,828,2815,2843.15
139,827,2815,2843.15
139,827,2815,2843.15
138,824,2844,2872.44
138,824,2844,2872.44
143,824,2732,2759.32
143,821,2732,2759.32
143,821,2820,2848.2
143,825,2820,2848.2
143,825,2702,2729.02
137,819,2702,2729.02
137,819,2702,2729.02
143,819,2883,2911.83
143,820,2883,2911.83
145,820,2800,2828
145,814,2800,2828
145,812,2781,2808.81
142,812,2781,2808.81
142,812,2781,2808.81
144,812,2917,2946.17
144,813,2917,2946.17
144,813,2790,2817.9
144,816,2790,2817.9
139,816,2805,2833.05
139,816,2805,2833.05
145,816,2825,2853.25
145,821,2825,2853.25
145,821,2756,2783.56
145,817,2756,2783.56
145,817,2756,2783.56
148,820,2815,2843.15
148,820,2815,2843.15
145,820,2805,2833.05
145,822,2805,2833.05
145,822,2712,2739.12
141,826,2712,2739.12
141,826,2712,2739.12
143,824,2844,2872.44
143,824,2844,2872.44
139,826,2766,2793.66
139,826,2766,2793.66
144,827,2751,2778.51
144,827,2751,2778.51
139,827,2781,2808.81
139,834,2781,2808.81
139,834,2707,2734.07
139,837,2707,2734.07
139,839,2707,2734.07
143,839,2829,2857.29
143,839,2829,2857.29
139,842,2903,2932.03
139,842,2903,2932.03
134,833,2849,2877.49
134,833,2849,2877.49
133,833,2751,2778.51
133,830,2751,2778.51
133,830,2785,2812.85
140,827,2785,2812.85
140,827,2785,2812.85
140,826,2932,2961.32
140,826,2932,2961.32
137,826,2844,2872.44
137,828,2844,2872.44
138,828,2766,2793.66
138,828,2766,2793.66
138,828,2746,2773.46
137,825,2746,2773.46
137,825,2668,2694.68
136,825,2668,2694.68
136,825,2668,2694.68
137,822,2741,2768.41
137,822,2741,2768.41
138,816,2800,2828
138,816,2800,2828
138,816,2776,2803.76
140,815,2776,2803.76
140,812,2776,2803.76
144,812,2751,2778.51
144,812,2751,2778.51
147,804,2790,2817.9
147,804,2790,2817.9
147,804,2746,2773.46
147,803,2746,2773.46
147,807,2746,2773.46
146,807,2746,2773.46
146,807,2746,2773.46
146,810,2844,2872.44
146,810,2844,2872.44
140,810,2678,2704.78
140,814,2678,2704.78
140,815,2737,2764.37
145,815,2737,2764.37
145,815,2737,2764.37
148,819,2795,2822.95
148,819,2795,2822.95
149,819,2688,2714.88
149,822,2688,2714.88
148,822,2781,2808.81
148,823,2781,2808.81
148,823,2644,2670.44
147,823,2644,2670.44
147,823,2644,2670.44
144,823,2771,2798.71
144,825,2771,2798.71
144,827,2771,2798.71
144,827,2771,2798.71
145,827,2815,2843.15
145,831,2815,2843.15
145,831,2737,2764.37
146,830,2737,2764.37
146,830,2737,2764.37
145,835,2732,2759.32
145,835,2732,2759.32
145,835,2634,2660.34
145,841,2634,2660.34
144,841,2751,2778.51
144,848,2751,2778.51
144,848,2790,2817.9
142,851,2790,2817.9
142,851,2790,2817.9
140,851,2785,2812.85
140,854,2785,2812.85
138,848,2639,2665.39
138,848,2639,2665.39
141,847,2771,2798.71
141,847,2771,2798.71
143,847,2844,2872.44
143,843,2844,2872.44
143,843,2829,2857.29
142,845,2829,2857.29
142,845,2829,2857.29
142,846,2776,2803.76
142,846,2776,2803.76
141,846,2781,2808.81
141,842,2781,2808.81
136,840,2805,2833.05
136,840,2805,2833.05
135,840,2756,2783.56
135,842,2756,2783.56
135,845,2751,2778.51
132,845,2751,2778.51
132,845,2751,2778.51
131,845,2869,2897.69
131,852,2869,2897.69
135,852,2864,2892.64
135,852,2864,2892.64
139,852,2834,2862.34
139,855,2834,2862.34
136,849,2761,2788.61
136,849,2761,2788.61
136,849,2829,2857.29
141,844,2829,2857.29
141,844,2829,2857.29
142,837,2751,2778.51
142,837,2751,2778.51
142,836,2776,2803.76
142,836,2776,2803.76
136,836,2746,2773.46
136,835,2746,2773.46
135,836,2820,2848.2
135,836,2820,2848.2
135,836,2795,2822.95
136,836,2795,2822.95
136,834,2795,2822.95
136,837,2761,2788.61
136,837,2761,2788.61
135,837,2776,2803.76
135,838,2776,2803.76
134,838,2834,2862.34
134,838,2834,2862.34
131,838,2800,2828
131,832,2800,2828
131,832,2781,2808.81
136,837,2781,2808.81
136,834,2781,2808.81
138,834,2756,2783.56
138,834,2693,2719.93
135,836,2693,2719.93
135,836,2693,2719.93
132,836,2810,2838.1
132,830,2810,2838.1
134,830,2873,2901.73
134,829,2873,2901.73
136,825,2961,2990.61
136,825,2961,2990.61
134,825,2820,2848.2
134,826,2820,2848.2
134,826,2766,2793.66
134,820,2766,2793.66
134,820,2766,2793.66
135,822,2781,2808.81
135,822,2781,2808.81
142,822,2917,2946.17
142,815,2917,2946.17
142,815,2883,2911.83
139,815,2883,2911.83
139,804,2883,2911.83
138,800,2820,2848.2
138,800,2820,2848.2
135,800,2859,2887.59
135,803,2859,2887.59
135,801,2746,2773.46
140,801,2746,2773.46
140,801,2746,2773.46
146,795,2741,2768.41
146,795,2741,2768.41
145,795,2869,2897.69
145,793,2869,2897.69
145,793,2751,2778.51
144,795,2751,2778.51
144,795,2751,2778.51
143,797,2820,2848.2
143,797,2820,2848.2
143,797,2800,2828
143,798,2800,2828
143,798,2732,2759.32
144,797,2732,2759.32
144,797,2732,2759.32
147,797,2766,2793.66
147,802,2766,2793.66
147,802,2829,2857.29
147,810,2829,2857.29
147,810,2795,2822.95
149,813,2795,2822.95
149,813,2795,2822.95
146,811,2761,2788.61
146,811,2761,2788.61
146,816,2795,2822.95
146,816,2795,2822.95
146,815,2746,2773.46
146,815,2746,2773.46
146,815,2746,2773.46
148,812,2825,2853.25
148,812,2825,2853.25
147,812,2683,2709.83
147,810,2683,2709.83
147,810,2746,2773.46
147,817,2746,2773.46
147,817,2771,2798.71
145,822,2771,2798.71
145,822,2771,2798.71
143,825,2634,2660.34
143,825,2634,2660.34
143,824,2702,2729.02
143,824,2702,2729.02
146,824,2766,2793.66
146,830,2766,2793.66
146,833,2707,2734.07
143,833,2707,2734.07
143,833,2795,2822.95
141,835,2795,2822.95
141,830,2785,2812.85
143,830,2785,2812.85
143,830,2785,2812.85
142,835,2800,2828
142,835,2800,2828
141,840,2751,2778.51
141,840,2751,2778.51
135,840,2781,2808.81
135,838,2781,2808.81
135,838,2878,2906.78
138,838,2878,2906.78
138,837,2839,2867.39
142,836,2839,2867.39
142,836,2839,2867.39
142,837,2732,2759.32
142,837,2732,2759.32
142,840,2697,2723.97
142,840,2697,2723.97
141,840,2883,2911.83
141,840,2883,2911.83
139,844,2766,2793.66
139,844,2766,2793.66
140,846,2668,2694.68
140,846,2668,2694.68
142,846,2697,2723.97
142,846,2697,2723.97
142,843,2732,2759.32
142,843,2732,2759.32
142,843,2702,2729.02
141,843,2702,2729.02
141,844,2829,2857.29
134,843,2829,2857.29
134,843,2820,2848.2
132,835,2820,2848.2
132,835,2820,2848.2
133,833,2790,2817.9
133,833,2790,2817.9
136,833,2741,2768.41
136,834,2741,2768.41
136,834,2737,2764.37
138,832,2737,2764.37
138,832,2737,2764.37
137,826,2776,2803.76
137,826,2776,2803.76
137,826,2614,2640.14
137,817,2614,2640.14
137,817,2737,2764.37
136,819,2737,2764.37
136,819,2810,2838.1
137,819,2810,2838.1
137,818,2810,2838.1
141,819,2712,2739.12
141,819,2712,2739.12
143,820,2619,2645.19
143,820,2619,2645.19
145,820,2781,2808.81
145,821,2781,2808.81
145,821,2644,2670.44
144,816,2644,2670.44
144,816,2644,2670.44
145,812,2776,2803.76
145,812,2776,2803.76
142,814,2697,2723.97
142,814,2697,2723.97
142,814,2732,2759.32
135,814,2732,2759.32
135,817,2732,2759.32
139,817,2776,2803.76
139,817,2776,2803.76
147,821,2732,2759.32
147,821,2732,2759.32
148,821,2722,2749.22
148,815,2722,2749.22
148,815,2732,2759.32
146,819,2732,2759.32
146,819,2732,2759.32
145,818,2693,2719.93
145,818,2693,2719.93
146,821,2746,2773.46
146,821,2746,2773.46
146,821,2697,2723.97
145,820,2697,2723.97
145,820,2761,2788.61
146,825,2761,2788.61
146,825,2761,2788.61
145,830,2693,2719.93
145,830,2693,2719.93
144,831,2737,2764.37
144,831,2737,2764.37
142,830,2810,2838.1
142,830,2810,2838.1
144,830,2600,2626
144,827,2600,2626
144,829,2722,2749.22
144,829,2722,2749.22
144,829,2722,2749.22
146,830,2658,2684.58
146,830,2658,2684.58
147,825,2688,2714.88
147,825,2688,2714.88
147,825,2688,2714.88
143,820,2688,2714.88
143,820,2688,2714.88
140,818,2825,2853.25
140,818,2825,2853.25
140,818,2761,2788.61
140,818,2761,2788.61
141,818,2717,2744.17
141,816,2717,2744.17
141,816,2761,2788.61
143,813,2761,2788.61
